is_cancelled,lead_time,country,company,children,adults,meal,reservation_status_date,booking_changes
1,16,AGO,,2.0,2,BB,2016-01-12,0
1,8,CHN,,0.0,1,BB,2016-01-12,0
0,6,CHN,,0.0,2,SC,2016-01-14,0
0,6,CHN,,0.0,2,SC,2016-01-14,0
1,4,PRT,,0.0,2,SC,2016-01-13,0
1,35,PRT,,0.0,2,BB,2015-12-16,0
0,8,PRT,,0.0,2,SC,2016-01-16,0
0,17,PRT,,0.0,1,BB,2016-01-17,0
1,17,AGO,,0.0,1,BB,2016-01-13,0
1,9,ECU,,0.0,2,SC,2016-01-13,0
0,7,PRT,,0.0,2,BB,2016-01-14,0
1,1,PRT,,0.0,1,SC,2016-01-14,0
1,4,PRT,,0.0,2,SC,2016-01-13,0
1,1,PRT,,0.0,1,SC,2016-01-14,0
1,10,PRT,,0.0,2,BB,2016-01-11,0
1,9,PRT,,0.0,2,SC,2016-01-08,0
1,9,PRT,,0.0,2,SC,2016-01-08,0
0,40,ESP,,2.0,0,BB,2016-01-17,1
1,43,ESP,,2.0,2,BB,2015-12-10,0
0,40,ESP,,2.0,0,BB,2016-01-17,0
0,40,ESP,,0.0,2,BB,2016-01-17,0
0,40,ESP,,0.0,2,BB,2016-01-17,0
1,43,ESP,,2.0,2,BB,2015-12-11,0
1,43,ESP,,0.0,2,BB,2015-12-10,0
1,43,ESP,,2.0,2,BB,2015-12-10,0
1,43,ESP,,2.0,2,BB,2015-12-11,0
0,40,ESP,,2.0,0,BB,2016-01-17,0
1,43,ESP,,0.0,2,BB,2015-12-11,0
0,40,ESP,,0.0,2,BB,2016-01-17,0
1,38,FRA,,0.0,2,BB,2016-01-11,0
1,10,ZAF,,0.0,1,BB,2016-01-14,0
0,40,FRA,,0.0,2,SC,2016-01-18,0
1,18,AGO,,0.0,1,BB,2016-01-14,0
1,18,AGO,,0.0,1,BB,2016-01-14,0
1,18,AGO,,0.0,1,SC,2016-01-14,0
1,12,PRT,,0.0,2,SC,2016-01-03,3
1,10,PRT,,0.0,1,BB,2016-01-11,0
0,14,PRT,,0.0,2,BB,2016-01-16,0
1,10,PRT,,0.0,1,BB,2016-01-11,0
0,11,ESP,,0.0,2,BB,2016-01-17,0
1,30,ESP,,0.0,2,BB,2015-12-16,0
0,9,USA,,0.0,2,BB,2016-01-17,0
0,11,PRT,,0.0,2,BB,2016-01-17,0
0,13,PRT,,0.0,2,BB,2016-01-17,0
0,12,NLD,,0.0,2,SC,2016-01-17,0
1,30,ESP,,2.0,2,BB,2015-12-29,2
0,12,PRT,,0.0,2,BB,2016-01-17,1
0,14,IND,,0.0,1,BB,2016-01-17,0
1,10,ITA,,0.0,2,BB,2016-01-10,0
0,9,ECU,,0.0,1,BB,2016-01-18,0
0,18,FRA,,0.0,3,BB,2016-01-17,0
0,9,DZA,,0.0,2,BB,2016-01-18,0
0,16,NLD,,0.0,2,BB,2016-01-18,0
0,12,ITA,,0.0,2,BB,2016-01-18,0
0,38,ITA,,0.0,2,BB,2016-01-18,0
1,11,IRL,,0.0,2,SC,2016-01-05,0
1,9,DEU,,0.0,2,BB,2016-01-06,0
1,43,PRT,,0.0,2,BB,2015-12-08,0
1,12,OMN,,0.0,2,SC,2016-01-15,2
1,11,OMN,,2.0,0,BB,2016-01-11,0
1,12,OMN,,1.0,2,SC,2016-01-10,0
0,18,IRQ,,2.0,2,BB,2016-01-20,1
0,18,IRQ,,0.0,2,BB,2016-01-20,1
1,18,KOR,,0.0,2,BB,2015-12-28,0
0,24,FRA,,0.0,1,SC,2016-01-23,0
1,10,PRT,,0.0,2,SC,2016-01-12,0
1,1,PRT,14.0,0.0,3,BB,2016-01-16,0
1,31,PRT,,0.0,2,BB,2015-12-22,0
1,32,PRT,,0.0,2,BB,2016-01-09,0
0,13,FRA,,0.0,2,BB,2016-01-17,0
0,42,GBR,,0.0,2,BB,2016-01-17,0
0,18,PRT,,0.0,2,BB,2016-01-17,0
0,28,PRT,,0.0,2,BB,2016-01-17,0
1,2,PRT,45.0,0.0,1,BB,2016-01-16,2
0,13,AGO,,0.0,2,SC,2016-01-17,0
0,41,PRT,,0.0,2,BB,2016-01-17,0
1,92,PRT,,0.0,2,BB,2016-01-11,0
1,4,ITA,,0.0,2,SC,2016-01-12,0
0,42,NLD,,0.0,2,BB,2016-01-19,0
1,34,ITA,,0.0,2,BB,2016-01-05,0
1,7,DEU,,0.0,2,BB,2016-01-13,0
0,42,NLD,,0.0,2,BB,2016-01-19,0
1,11,ITA,,0.0,2,SC,2016-01-10,0
0,18,FRA,,0.0,2,SC,2016-01-20,0
0,12,CHE,,0.0,1,SC,2016-01-21,0
1,8,FIN,,0.0,2,BB,2016-01-08,0
0,12,ITA,,0.0,2,BB,2016-01-23,0
1,9,MOZ,,0.0,1,BB,2016-01-07,2
1,7,DEU,,0.0,2,BB,2016-01-13,0
0,149,EGY,,0.0,1,BB,2016-01-21,7
0,149,EGY,,0.0,1,BB,2016-01-22,4
0,10,NLD,,0.0,2,SC,2016-01-24,0
0,38,RUS,,0.0,1,BB,2016-01-24,0
0,10,GBR,,0.0,2,SC,2016-01-17,0
0,0,ESP,,0.0,2,BB,2016-01-18,0
0,20,FRA,,0.0,3,SC,2016-01-18,0
1,9,ESP,,0.0,2,BB,2016-01-14,2
1,9,ESP,,0.0,2,BB,2016-01-14,0
0,42,BEL,,0.0,2,BB,2016-01-19,0
0,39,GBR,,0.0,2,BB,2016-01-19,0
0,11,USA,,0.0,2,BB,2016-01-19,0
1,9,ESP,,1.0,2,BB,2016-01-14,0
1,10,AND,,0.0,2,SC,2016-01-08,0
0,16,FRA,,0.0,2,BB,2016-01-20,0
0,2,ITA,,0.0,2,BB,2016-01-20,1
0,0,PRT,,0.0,2,BB,2016-01-19,0
1,16,ESP,,0.0,1,BB,2016-01-06,0
0,28,ESP,,0.0,2,BB,2016-01-20,0
1,15,TUR,,0.0,2,BB,2016-01-03,0
0,150,NLD,,0.0,1,BB,2016-01-21,2
1,16,BRA,,0.0,2,BB,2016-01-04,1
1,16,BRA,,2.0,0,BB,2016-01-04,1
0,0,AGO,,0.0,2,BB,2016-01-22,0
1,150,PRT,,0.0,1,BB,2015-12-14,1
0,18,PRT,,0.0,2,BB,2016-01-21,0
1,150,PRT,,0.0,1,BB,2015-12-14,2
0,150,DEU,,0.0,1,BB,2016-01-23,3
1,14,ZAF,,0.0,1,BB,2016-01-18,0
1,27,PRT,,0.0,1,BB,2016-01-18,0
1,151,PRT,,0.0,1,BB,2015-12-14,1
1,1,PRT,,0.0,2,BB,2016-01-19,0
1,0,PRT,,0.0,1,BB,2016-01-19,0
1,151,PRT,,0.0,1,BB,2015-12-14,1
0,151,CZE,,0.0,1,BB,2016-01-21,2
0,151,PRT,,0.0,1,BB,2016-01-21,1
0,151,ESP,,0.0,1,BB,2016-01-21,2
0,151,NLD,,0.0,1,BB,2016-01-21,2
1,12,PRT,,0.0,2,BB,2016-01-18,0
0,151,SRB,,0.0,1,BB,2016-01-21,1
0,151,DEU,,0.0,1,BB,2016-01-21,2
0,151,FRA,,0.0,1,BB,2016-01-21,2
1,36,PRT,,0.0,1,BB,2016-01-07,1
0,151,ITA,,0.0,1,BB,2016-01-21,2
0,151,PRT,,0.0,1,BB,2016-01-21,2
0,151,TUR,,0.0,1,BB,2016-01-21,2
0,151,FRA,,0.0,1,BB,2016-01-21,2
0,151,PRT,,0.0,1,BB,2016-01-21,2
0,151,CZE,,0.0,1,BB,2016-01-21,4
0,151,PRT,,0.0,1,BB,2016-01-21,2
0,151,PRT,,0.0,1,BB,2016-01-21,2
0,151,LVA,,0.0,1,BB,2016-01-21,2
0,151,PRT,,0.0,1,BB,2016-01-21,2
0,151,ESP,,0.0,2,BB,2016-01-21,4
0,151,PRT,,0.0,1,BB,2016-01-21,2
1,151,PRT,,0.0,1,BB,2016-01-07,1
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
0,151,RUS,,0.0,1,BB,2016-01-22,1
1,14,PRT,,0.0,1,BB,2016-01-12,0
0,151,GRC,,0.0,1,BB,2016-01-22,1
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2016-01-18,0
0,151,ROU,,0.0,1,BB,2016-01-22,1
0,151,RUS,,0.0,1,BB,2016-01-22,1
0,151,SRB,,0.0,1,BB,2016-01-22,3
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2016-01-07,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,12,PRT,,0.0,1,BB,2016-01-18,2
0,151,DEU,,0.0,1,BB,2016-01-22,1
0,151,BGR,,0.0,1,BB,2016-01-22,1
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
0,31,POL,,0.0,1,BB,2016-01-22,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
0,151,FRA,,0.0,1,BB,2016-01-22,1
1,1,PRT,,0.0,1,BB,2016-01-18,0
0,151,JOR,,0.0,1,BB,2016-01-22,3
0,151,DEU,,0.0,1,BB,2016-01-22,1
1,151,PRT,,0.0,1,BB,2015-11-14,0
0,151,RUS,,0.0,1,BB,2016-01-22,1
0,151,SVN,,0.0,1,BB,2016-01-22,3
0,151,POL,,0.0,1,BB,2016-01-21,2
0,151,PRT,,0.0,1,BB,2016-01-21,2
0,151,NOR,,0.0,1,BB,2016-01-21,2
0,151,BEL,,0.0,1,BB,2016-01-22,1
0,151,DNK,,0.0,1,BB,2016-01-22,3
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
0,151,PRT,,0.0,1,BB,2016-01-22,3
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2016-01-07,0
0,151,DEU,,0.0,1,BB,2016-01-22,1
0,151,ROU,,0.0,1,BB,2016-01-22,1
1,151,PRT,,0.0,1,BB,2015-11-14,0
1,151,PRT,,0.0,1,BB,2015-11-14,0
0,151,GBR,,0.0,1,BB,2016-01-22,3
0,151,BLR,,0.0,1,BB,2016-01-23,2
1,151,PRT,,0.0,1,BB,2015-11-14,0
0,151,FRA,,0.0,1,BB,2016-01-22,1
1,151,PRT,,0.0,1,BB,2015-11-14,0
0,151,PRT,,0.0,1,BB,2016-01-23,4
0,43,ROU,,0.0,2,BB,2016-01-24,1
0,27,GBR,,0.0,1,BB,2016-01-25,0
0,48,PRT,,0.0,2,BB,2016-01-26,1
0,4,FRA,,0.0,1,BB,2016-01-21,0
0,152,ESP,,0.0,1,BB,2016-01-21,2
0,152,ESP,,0.0,1,BB,2016-01-21,3
1,1,PRT,,0.0,2,SC,2016-01-19,0
1,13,BRA,,0.0,2,BB,2016-01-10,0
1,13,BRA,,0.0,2,BB,2016-01-10,0
0,41,IRL,,0.0,2,SC,2016-01-24,0
1,18,FRA,,0.0,2,BB,2016-01-17,0
1,13,AGO,,0.0,1,BB,2016-01-12,0
1,13,AGO,,0.0,1,BB,2016-01-20,0
1,9,SAU,,0.0,2,BB,2016-01-20,0
1,14,AGO,,0.0,1,BB,2016-01-20,0
0,47,GBR,,0.0,2,BB,2016-01-25,1
0,15,PRT,,0.0,2,SC,2016-01-22,2
0,19,NLD,,0.0,1,SC,2016-01-22,1
1,0,PRT,,0.0,2,SC,2016-01-21,0
1,1,NLD,,0.0,2,BB,2016-01-21,0
0,19,NLD,,0.0,2,SC,2016-01-22,0
0,1,CZE,,0.0,1,BB,2016-01-22,0
0,17,FRA,,0.0,2,BB,2016-01-22,0
0,18,BRA,,0.0,2,SC,2016-01-24,0
0,20,ITA,,0.0,2,BB,2016-01-23,0
0,18,BRA,,0.0,3,SC,2016-01-23,2
0,18,BRA,,0.0,2,SC,2016-01-23,0
1,15,FRA,,0.0,1,SC,2016-01-12,0
1,0,BLR,,0.0,1,BB,2016-01-22,1
0,1,PRT,,0.0,1,BB,2016-01-22,0
1,11,GBR,,0.0,2,SC,2016-01-22,0
1,20,ESP,,0.0,2,BB,2016-01-19,0
1,20,ESP,,0.0,1,BB,2016-01-19,0
1,33,PRT,,0.0,2,SC,2016-01-18,0
0,38,BEL,,0.0,2,BB,2016-01-24,1
1,12,ITA,,0.0,2,SC,2016-01-13,0
0,16,ITA,,0.0,2,BB,2016-01-24,0
1,4,PRT,,0.0,2,SC,2016-01-19,0
1,12,ITA,,0.0,2,SC,2016-01-13,0
0,15,BEL,,0.0,2,BB,2016-01-24,0
0,40,RUS,,0.0,2,BB,2016-01-25,1
0,46,FRA,,0.0,2,BB,2016-01-24,0
0,34,GBR,,0.0,1,BB,2016-01-25,0
1,9,ISR,,0.0,2,SC,2016-01-13,0
1,17,CPV,,0.0,2,SC,2016-01-15,0
0,17,PRT,,0.0,2,SC,2016-01-24,0
0,38,PRT,,0.0,2,BB,2016-01-24,0
0,27,PRT,,0.0,2,BB,2016-01-24,0
0,23,ITA,,0.0,2,BB,2016-01-24,0
1,17,GBR,,0.0,2,BB,2016-01-20,0
0,45,BEL,,0.0,2,BB,2016-01-25,0
1,45,BEL,,0.0,1,BB,2015-12-09,0
0,45,BEL,,0.0,2,BB,2016-01-25,0
1,45,BEL,,0.0,1,BB,2015-12-09,0
1,15,ESP,,0.0,2,SC,2016-01-08,0
0,20,CN,,0.0,2,BB,2016-01-26,0
1,17,TUR,,0.0,1,BB,2016-01-18,0
1,1,AGO,,0.0,2,SC,2016-01-23,0
1,29,PRT,,0.0,2,BB,2015-12-26,0
1,16,BRA,,0.0,2,BB,2016-01-09,0
1,20,BRA,,0.0,1,BB,2016-01-09,0
1,20,BRA,,0.0,2,SC,2016-01-24,0
0,50,BEL,,0.0,2,BB,2016-01-29,0
0,49,BEL,,0.0,2,BB,2016-01-29,0
0,50,BEL,,0.0,2,BB,2016-01-29,0
1,17,AGO,,0.0,1,BB,2016-01-07,0
1,33,PRT,,0.0,2,BB,2016-01-21,0
1,33,PRT,,0.0,2,BB,2016-01-21,0
1,33,PRT,,0.0,2,BB,2016-01-21,0
1,33,PRT,,0.0,2,BB,2016-01-21,0
1,33,PRT,,0.0,2,BB,2016-01-21,0
1,33,PRT,,0.0,2,BB,2016-01-21,0
0,28,PRT,,0.0,2,BB,2016-01-28,0
0,41,CHE,,0.0,2,BB,2016-01-28,1
1,20,FRA,,0.0,2,BB,2016-01-17,2
1,0,PRT,,0.0,2,BB,2016-01-25,0
0,55,POL,,0.0,2,BB,2016-01-29,0
1,16,MAR,,0.0,2,BB,2016-01-14,0
1,4,AGO,,0.0,1,BB,2016-01-25,0
1,15,DZA,,0.0,1,BB,2016-01-25,0
1,22,AGO,,0.0,2,SC,2016-01-25,0
1,17,MAR,,0.0,2,BB,2016-01-14,1
1,4,FRA,,0.0,2,BB,2016-01-26,0
0,19,GBR,,0.0,1,BB,2016-01-28,0
1,11,PRT,,0.0,2,BB,2016-01-15,0
1,11,PRT,,0.0,2,BB,2016-01-15,0
1,15,PRT,,0.0,1,BB,2016-01-12,1
0,29,ESP,,0.0,2,SC,2016-01-29,0
1,18,DEU,,0.0,1,BB,2016-01-08,0
1,18,MAR,,0.0,1,BB,2016-01-21,0
1,116,PRT,,0.0,2,BB,2016-01-18,0
1,12,BRA,,0.0,2,SC,2016-01-20,0
1,9,BEL,,0.0,2,BB,2016-01-20,0
1,14,BEL,,0.0,2,BB,2016-01-18,0
1,58,PRT,,0.0,1,BB,2016-01-26,1
1,58,PRT,,0.0,1,BB,2016-01-26,3
1,58,PRT,,0.0,1,BB,2016-01-26,1
0,36,ITA,,0.0,2,BB,2016-01-30,3
1,58,PRT,,0.0,1,BB,2016-01-26,1
0,39,IRL,,0.0,2,BB,2016-01-30,0
0,26,IRL,,0.0,2,SC,2016-02-01,0
0,173,DEU,,0.0,2,BB,2016-02-03,0
1,11,PRT,,0.0,1,SC,2016-01-26,0
1,10,PRT,40.0,0.0,1,BB,2016-01-28,0
1,10,PRT,40.0,0.0,1,BB,2016-01-28,0
1,0,FRA,,0.0,1,BB,2016-01-28,0
1,8,PRT,,0.0,1,BB,2016-01-20,0
1,36,ESP,,0.0,2,BB,2015-12-23,0
1,59,PRT,,0.0,1,BB,2016-01-20,0
1,86,PRT,,0.0,2,BB,2016-01-26,0
1,30,ROU,,0.0,2,SC,2016-01-13,0
0,37,GBR,,0.0,2,BB,2016-02-01,0
1,23,ITA,,0.0,2,BB,2016-01-19,0
1,9,ITA,,0.0,2,BB,2016-01-24,0
0,22,ITA,,0.0,2,BB,2016-01-31,0
1,14,CHN,,0.0,2,BB,2016-01-21,0
1,15,CHN,,0.0,2,BB,2016-01-21,1
1,9,AGO,,0.0,1,BB,2016-01-28,0
1,9,PRT,,0.0,2,SC,2016-01-22,0
1,1,DEU,,0.0,1,BB,2016-01-29,0
1,1,DEU,,0.0,1,BB,2016-01-29,1
1,1,DEU,,0.0,1,BB,2016-01-29,0
1,1,DEU,,0.0,1,BB,2016-01-29,1
1,1,DEU,,0.0,1,BB,2016-01-29,0
1,25,DEU,,0.0,2,BB,2016-01-09,0
1,27,ESP,,0.0,2,SC,2016-01-29,0
1,20,POL,,0.0,2,BB,2016-01-23,2
1,23,BRA,,0.0,2,BB,2016-01-25,0
1,24,BRA,,0.0,2,BB,2016-01-24,1
1,50,TUR,,0.0,1,BB,2015-12-23,0
1,24,BRA,,0.0,2,BB,2016-01-24,1
1,35,FRA,,0.0,2,BB,2016-01-08,0
0,36,JPN,,0.0,2,SC,2016-02-01,0
0,55,DEU,,0.0,2,BB,2016-02-02,0
1,12,AGO,,0.0,1,BB,2016-01-29,0
0,44,FRA,,0.0,2,BB,2016-02-03,0
1,18,AGO,,0.0,2,SC,2016-01-29,2
1,17,NLD,,0.0,2,SC,2016-01-25,2
0,34,GBR,,0.0,2,SC,2016-02-01,0
0,26,FRA,,0.0,2,BB,2016-02-01,0
1,18,FRA,,0.0,2,SC,2016-01-30,0
1,29,GBR,,0.0,2,BB,2016-01-01,0
1,16,CHE,,0.0,2,BB,2016-01-27,0
1,20,FRA,,0.0,2,SC,2016-01-25,0
0,47,BEL,,0.0,2,BB,2016-02-03,0
0,47,BEL,,0.0,2,BB,2016-02-03,0
1,10,TUR,,0.0,2,SC,2016-01-30,0
1,24,AGO,,0.0,1,BB,2016-01-07,0
0,30,FRA,,0.0,1,BB,2016-02-02,0
0,28,DEU,,0.0,2,BB,2016-02-02,0
0,30,GBR,,0.0,2,BB,2016-02-02,0
0,24,POL,,0.0,2,HB,2016-02-03,1
0,47,DEU,,0.0,2,BB,2016-02-04,0
1,16,PRT,,0.0,1,BB,2016-01-31,0
0,47,DEU,,0.0,2,BB,2016-02-04,0
1,29,GBR,,0.0,2,BB,2016-01-18,0
0,34,PRT,,0.0,2,BB,2016-02-07,1
0,33,DEU,,0.0,2,BB,2016-02-07,0
0,27,FRA,,0.0,2,BB,2016-02-02,0
0,55,POL,,0.0,2,BB,2016-02-05,0
1,19,CHN,,2.0,2,BB,2016-02-01,0
1,18,CHN,,2.0,2,BB,2016-02-01,0
1,11,USA,,0.0,2,SC,2016-01-28,0
1,28,AGO,,2.0,2,BB,2016-01-21,0
1,12,AGO,,0.0,1,BB,2016-01-26,0
1,39,CHN,,0.0,1,BB,2016-01-21,0
0,26,HUN,,0.0,2,BB,2016-02-05,0
0,2,PRT,,0.0,1,BB,2016-02-03,0
1,4,PRT,,0.0,1,BB,2016-02-02,0
0,0,FRA,,0.0,2,BB,2016-02-04,0
1,30,BRA,,2.0,2,BB,2016-01-03,0
1,27,ZAF,,0.0,1,SC,2016-01-19,0
1,6,ZAF,,0.0,1,BB,2016-01-30,1
1,12,CHN,,2.0,2,BB,2016-01-23,0
0,57,FRA,,0.0,2,BB,2016-02-06,0
0,42,BEL,,0.0,2,BB,2016-02-06,0
1,24,BRA,,0.0,2,BB,2016-01-18,0
0,29,ARG,,0.0,2,BB,2016-02-06,0
0,42,BEL,,0.0,2,BB,2016-02-06,0
1,20,PRT,,0.0,2,BB,2016-01-14,0
0,31,DEU,,0.0,2,BB,2016-02-07,0
0,31,DEU,,0.0,2,BB,2016-02-07,0
1,28,CHN,,0.0,1,BB,2016-01-15,0
1,14,AGO,,0.0,2,SC,2016-02-01,0
1,1,AGO,,0.0,1,BB,2016-02-03,0
1,13,CHN,,0.0,1,BB,2016-01-29,0
1,0,ITA,,0.0,2,SC,2016-02-04,0
1,28,CHN,,0.0,1,BB,2016-01-09,2
1,29,CHN,,0.0,2,SC,2016-01-18,0
1,76,PRT,,0.0,1,BB,2016-01-27,0
1,31,PRT,174.0,0.0,1,BB,2016-01-22,0
1,31,PRT,174.0,0.0,1,BB,2016-02-04,0
0,58,MUS,,0.0,2,SC,2016-02-07,0
0,33,IRL,,0.0,2,BB,2016-02-07,0
1,22,FRA,,0.0,1,BB,2016-01-18,0
1,41,DEU,,0.0,2,BB,2016-01-19,0
1,9,DEU,,0.0,2,SC,2016-01-31,0
0,31,BRA,,0.0,2,BB,2016-02-07,0
1,8,ESP,,0.0,3,BB,2016-01-29,0
1,6,ITA,,1.0,2,BB,2016-02-01,0
0,37,ITA,,0.0,2,SC,2016-02-08,0
0,63,ITA,,0.0,2,BB,2016-02-08,0
1,52,ITA,,0.0,2,BB,2015-12-15,0
0,53,USA,,0.0,2,BB,2016-02-09,0
1,13,AGO,,0.0,1,BB,2016-01-22,0
0,31,USA,,0.0,2,BB,2016-02-06,0
1,0,PRT,,0.0,2,BB,2016-02-05,0
0,31,USA,,0.0,2,BB,2016-02-06,0
1,0,PRT,,0.0,2,BB,2016-02-05,0
1,9,USA,,0.0,1,BB,2016-01-29,0
0,32,FRA,,0.0,2,BB,2016-02-07,2
1,6,ITA,,0.0,2,BB,2016-02-03,0
1,31,ESP,,0.0,2,SC,2016-01-05,0
1,38,GBR,,0.0,2,BB,2016-01-03,0
0,29,PRT,,0.0,2,BB,2016-02-07,0
1,8,ESP,,0.0,3,BB,2016-01-31,0
1,31,FRA,,0.0,2,SC,2016-01-05,0
1,8,ESP,,0.0,2,BB,2016-01-31,0
1,43,BEL,,2.0,0,BB,2016-01-18,0
0,60,CHN,,0.0,2,BB,2016-02-08,0
0,33,FRA,,0.0,2,BB,2016-02-08,0
1,12,ARE,,0.0,1,BB,2016-02-01,0
0,55,FRA,,0.0,2,BB,2016-02-08,0
1,7,BRA,,0.0,2,SC,2016-02-01,0
1,32,FRA,,0.0,1,BB,2016-01-04,0
1,43,BEL,,0.0,2,BB,2016-01-17,1
0,30,DEU,,0.0,2,BB,2016-02-09,0
1,4,ITA,,0.0,2,BB,2016-02-01,0
1,4,AGO,,0.0,2,SC,2016-02-05,0
0,32,BEL,,0.0,2,BB,2016-02-10,4
0,41,ROU,,0.0,2,BB,2016-02-10,0
1,13,AGO,,0.0,2,SC,2016-01-25,0
1,28,GBR,,0.0,1,BB,2016-01-24,0
1,16,CHN,,0.0,2,SC,2016-02-01,0
1,28,CPV,,0.0,1,BB,2016-02-05,2
1,29,BRA,,0.0,1,BB,2016-01-15,0
1,12,PRT,,1.0,2,BB,2016-02-02,0
0,32,PRT,,0.0,2,BB,2016-02-07,0
1,12,PRT,,1.0,2,BB,2016-02-02,0
1,21,ESP,,0.0,2,BB,2016-01-25,0
0,48,CHE,,0.0,2,BB,2016-02-07,0
1,0,PRT,,0.0,1,SC,2016-02-06,0
1,32,PRT,,0.0,2,BB,2016-01-05,0
1,12,PRT,,1.0,2,BB,2016-02-02,0
1,32,BRA,,0.0,2,SC,2016-01-09,0
1,15,FRA,,0.0,1,BB,2016-01-25,0
0,35,PRT,,2.0,0,BB,2016-02-08,0
0,33,ESP,,0.0,2,BB,2016-02-08,0
1,85,PRT,,0.0,2,BB,2016-02-06,1
1,16,FRA,,0.0,1,BB,2016-01-22,0
1,27,NLD,,0.0,2,SC,2016-01-24,0
0,37,PRT,,0.0,2,BB,2016-02-08,0
1,32,BRA,,0.0,2,SC,2016-01-09,0
0,31,ITA,,0.0,2,SC,2016-02-09,0
1,24,LUX,,0.0,1,BB,2016-01-14,0
0,31,ITA,,0.0,2,SC,2016-02-09,0
0,31,ITA,,0.0,2,SC,2016-02-09,0
0,45,CHE,,0.0,2,BB,2016-02-10,0
1,34,DEU,,0.0,1,BB,2016-01-16,0
0,49,NLD,,0.0,2,BB,2016-02-10,0
0,31,GBR,,0.0,2,SC,2016-02-10,0
1,59,PRT,,0.0,1,BB,2016-02-02,0
0,38,NLD,,0.0,2,SC,2016-02-10,0
1,58,DEU,,0.0,2,BB,2015-12-15,0
0,45,CHE,,0.0,1,SC,2016-02-10,0
1,4,SEN,,0.0,2,SC,2016-02-06,2
1,17,FRA,,0.0,1,BB,2016-01-21,0
1,3,BRA,,0.0,2,SC,2016-02-03,0
1,12,THA,,0.0,2,BB,2016-02-07,0
1,12,THA,,0.0,2,BB,2016-02-07,0
1,12,THA,,0.0,2,BB,2016-02-07,0
1,12,THA,,0.0,2,BB,2016-02-07,0
1,31,BEL,,0.0,2,BB,2016-01-31,0
1,3,ESP,,0.0,2,SC,2016-02-04,0
1,47,PRT,,0.0,2,BB,2015-12-28,0
1,12,BEL,,0.0,2,HB,2016-01-29,0
0,35,BEL,,0.0,2,BB,2016-02-10,0
0,33,DEU,,0.0,2,BB,2016-02-11,0
1,14,NLD,,0.0,2,BB,2016-01-28,0
0,35,ITA,,0.0,2,BB,2016-02-11,0
0,46,DEU,,0.0,2,BB,2016-02-12,1
1,46,DEU,,0.0,2,BB,2016-02-07,0
0,46,PRT,,1.0,0,BB,2016-02-12,0
1,27,CHN,,0.0,1,BB,2016-01-11,0
0,33,BEL,,0.0,2,BB,2016-02-09,0
0,39,CHN,,0.0,2,BB,2016-02-10,0
0,57,DEU,,1.0,2,BB,2016-02-10,1
1,26,CHN,,2.0,2,BB,2016-01-21,0
0,44,PRT,,2.0,2,BB,2016-02-10,3
0,57,BRA,,0.0,2,BB,2016-02-11,0
0,56,BRA,,0.0,2,BB,2016-02-11,0
1,31,DEU,,0.0,1,BB,2016-01-18,0
0,33,PRT,,0.0,2,BB,2016-02-12,0
1,44,ITA,,2.0,0,BB,2016-01-26,0
0,37,FRA,,0.0,2,SC,2016-02-13,0
0,34,FRA,,0.0,1,BB,2016-02-13,0
0,33,FRA,,1.0,2,BB,2016-02-13,0
0,54,DEU,,0.0,2,BB,2016-02-13,0
0,34,PRT,,0.0,1,BB,2016-02-13,0
1,20,AGO,,0.0,1,BB,2016-02-08,0
1,20,AGO,,0.0,1,BB,2016-02-08,0
1,1,ESP,,0.0,2,SC,2016-02-09,0
1,1,ESP,,0.0,2,SC,2016-02-08,0
1,17,BRA,,0.0,3,BB,2016-01-31,0
0,41,DEU,,0.0,1,BB,2016-02-11,0
0,64,POL,,2.0,0,BB,2016-02-12,0
1,1,PRT,,0.0,1,BB,2016-02-08,0
1,1,PRT,,0.0,1,BB,2016-02-08,0
0,66,POL,,0.0,2,BB,2016-02-12,1
1,34,LUX,,0.0,2,SC,2016-01-13,0
0,45,FRA,,0.0,2,BB,2016-02-13,0
0,35,CHL,,0.0,1,BB,2016-02-13,0
1,35,BRA,,0.0,2,SC,2016-01-10,0
1,3,FRA,,0.0,2,BB,2016-02-06,0
1,0,PRT,,0.0,2,BB,2016-02-10,0
1,0,PRT,,0.0,1,BB,2016-02-10,0
1,34,PRT,,0.0,2,BB,2016-01-09,0
1,119,PRT,,0.0,2,BB,2016-02-04,0
